transaction_id,account_id,amount,type,category,transaction_date
11318,403,22116,credit,atm,2024-07-19
11319,955,13348,debit,salary,2024-03-25
11320,648,17376,credit,atm,2024-07-19
11321,567,31108,debit,shopping,2024-01-10
11322,620,32313,debit,atm,2024-09-24
11323,303,17455,credit,salary,2024-07-30
11324,770,16586,debit,salary,2024-09-11
11325,253,15239,debit,shopping,2024-12-18
11326,734,48376,credit,salary,2024-07-10
11327,478,21629,debit,shopping,2024-07-17
11328,369,36114,debit,atm,2024-09-13
11329,679,20196,credit,atm,2024-01-14
11330,941,30217,debit,food,2024-06-21
11331,160,46833,debit,shopping,2024-07-18
11332,961,3517,debit,transfer,2024-12-02
11333,166,6545,debit,shopping,2024-03-02
11334,205,5517,credit,atm,2024-02-14
11335,267,15594,debit,atm,2024-11-30
11336,138,46234,debit,salary,2024-08-31
11337,368,13402,credit,food,2024-06-04
11338,443,36527,credit,transfer,2024-09-20
11339,858,40374,debit,food,2024-10-06
11340,760,32198,debit,shopping,2024-01-07
11341,567,28903,credit,shopping,2024-01-28
11342,916,29264,debit,atm,2024-03-30
11343,721,38541,debit,salary,2024-07-27
11344,17,35025,debit,transfer,2024-07-09
11345,68,49833,debit,salary,2024-08-17
11346,133,33663,credit,transfer,2024-01-06
11347,700,11489,credit,food,2024-09-23
11348,919,44427,debit,atm,2024-02-07
11349,430,13590,credit,salary,2024-02-01
11350,308,6144,debit,shopping,2024-10-08
11351,650,41869,debit,atm,2024-08-10
11352,174,27609,credit,transfer,2024-10-14
11353,412,27944,debit,atm,2024-06-11
11354,97,21704,credit,shopping,2024-05-09
11355,683,27660,debit,shopping,2024-06-09
11356,154,672,debit,transfer,2024-01-07
11357,695,1306,credit,atm,2024-07-31
11358,242,49151,debit,salary,2024-03-29
11359,304,13196,debit,atm,2024-03-20
11360,285,29650,debit,shopping,2024-12-02
11361,27,35328,credit,transfer,2024-12-18
11362,402,20489,debit,food,2024-12-24
11363,360,37793,credit,food,2024-09-21
11364,60,19097,debit,atm,2024-11-18
11365,202,34583,debit,shopping,2024-06-24
11366,762,47307,credit,atm,2024-06-11
11367,874,21729,debit,transfer,2024-11-13
11368,581,34437,debit,salary,2024-11-21
11369,970,17160,credit,food,2024-07-29
11370,370,46100,debit,atm,2024-09-04
11371,533,42893,debit,shopping,2024-03-18
11372,152,14705,credit,food,2024-09-15
11373,102,35381,credit,food,2024-01-06
11374,899,41860,debit,salary,2024-03-26
11375,1000,9433,debit,atm,2024-11-04
11376,607,49093,credit,salary,2024-05-11
11377,446,29887,debit,shopping,2024-01-10
11378,873,14023,debit,shopping,2024-08-11
11379,229,34899,debit,atm,2024-02-18
11380,125,42170,debit,food,2024-01-13
11381,770,4429,credit,transfer,2024-12-04
11382,834,5422,debit,salary,2024-06-19
11383,999,33923,debit,food,2024-09-02
11384,881,31176,credit,shopping,2024-12-23
11385,938,39975,credit,shopping,2024-06-24
11386,236,38538,debit,food,2024-08-05
11387,162,45249,debit,food,2024-06-06
11388,554,13933,credit,shopping,2024-10-25
11389,788,18234,credit,salary,2024-06-07
11390,353,7675,debit,salary,2024-11-02
11391,68,11463,debit,food,2024-10-20
11392,173,22871,debit,atm,2024-05-26
11393,843,28829,debit,shopping,2024-05-30
11394,637,35880,debit,transfer,2024-06-22
11395,682,19912,credit,shopping,2024-10-23
11396,559,44622,debit,salary,2024-07-20
11397,261,22947,debit,salary,2024-03-19
11398,217,5238,debit,transfer,2024-09-25
11399,817,25032,debit,salary,2024-12-01
11400,124,21739,debit,transfer,2024-04-11
11401,805,49066,debit,salary,2024-04-18
11402,162,37259,debit,transfer,2024-02-13
11403,201,45680,credit,atm,2024-01-15
11404,454,46280,credit,shopping,2024-01-04
11405,402,40190,debit,salary,2024-09-04
11406,462,42677,credit,food,2024-08-23
11407,275,26299,debit,transfer,2024-02-21
11408,206,38092,credit,transfer,2024-07-20
11409,40,26341,credit,transfer,2024-12-25
11410,273,8051,debit,salary,2024-02-15
11411,700,13937,credit,shopping,2024-02-28
11412,867,44259,debit,food,2024-06-22
11413,93,12788,debit,transfer,2024-02-01
11414,42,9887,debit,transfer,2024-05-28
11415,465,34857,credit,transfer,2024-10-11
11416,379,25204,debit,transfer,2024-04-30
11417,107,2704,debit,food,2024-09-19
11418,328,31369,debit,transfer,2024-02-11
11419,65,163,debit,food,2024-09-11
11420,365,12252,credit,food,2024-11-25
11421,821,19296,debit,transfer,2024-06-26
11422,484,43881,debit,atm,2024-03-26
11423,647,36895,debit,food,2024-01-17
11424,901,15059,debit,atm,2024-08-25
11425,24,32969,debit,food,2024-05-12
11426,540,31380,credit,salary,2024-07-27
11427,62,28024,debit,transfer,2024-12-19
11428,491,44358,debit,salary,2024-07-14
11429,273,27567,debit,food,2024-03-12
11430,229,16156,debit,salary,2024-01-26
11431,20,3235,credit,transfer,2024-03-29
11432,3,17664,debit,transfer,2024-08-22
11433,421,38377,debit,food,2024-02-08
11434,730,27562,debit,food,2024-11-18
11435,911,2828,debit,atm,2024-02-13
11436,307,7731,debit,shopping,2024-12-25
11437,432,10984,debit,salary,2024-03-04
11438,136,25074,debit,atm,2024-07-02
11439,909,49656,debit,salary,2024-03-26
11440,944,35741,credit,transfer,2024-10-10
11441,515,48359,credit,food,2024-03-23
11442,193,36136,debit,salary,2024-09-15
11443,585,19178,credit,shopping,2024-09-10
11444,415,10374,credit,transfer,2024-10-09
11445,873,18951,debit,transfer,2024-07-07
11446,118,48626,credit,atm,2024-11-26
11447,666,4059,debit,shopping,2024-05-13
11448,209,23324,credit,transfer,2024-10-30
11449,952,13994,debit,shopping,2024-08-10
11450,34,27065,debit,food,2024-02-25
11451,649,37716,credit,shopping,2024-01-29
11452,318,30658,debit,atm,2024-07-18
11453,120,44045,debit,atm,2024-11-26
11454,627,15790,credit,salary,2024-04-29
11455,525,33547,debit,food,2024-10-13
11456,581,17231,credit,food,2024-11-16
11457,937,27529,debit,shopping,2024-03-11
11458,845,17805,debit,atm,2024-11-25
11459,769,48810,debit,atm,2024-05-16
11460,89,22346,debit,atm,2024-03-03
11461,512,45210,debit,food,2024-03-17
11462,47,4889,debit,atm,2024-10-09
11463,772,633,debit,salary,2024-01-18
11464,740,28876,debit,transfer,2024-06-14
11465,959,48402,debit,atm,2024-05-27
11466,692,18825,debit,salary,2024-07-04
11467,522,6794,debit,salary,2024-03-16
11468,284,5106,debit,transfer,2024-01-28
11469,377,27098,debit,food,2024-02-13
11470,638,37413,debit,atm,2024-11-16
11471,134,42528,debit,salary,2024-05-16
11472,667,30187,debit,salary,2024-12-27
11473,248,37775,debit,transfer,2024-04-22
11474,652,24462,debit,salary,2024-06-09
11475,318,4585,debit,atm,2024-09-01
11476,436,1335,debit,food,2024-04-15
11477,176,43774,debit,salary,2024-01-09
11478,835,42768,debit,food,2024-08-01
11479,686,48762,credit,salary,2024-11-13
11480,993,32083,debit,salary,2024-11-20
11481,586,24139,credit,atm,2024-04-27
11482,351,30516,debit,food,2024-07-24
11483,143,1245,credit,shopping,2024-07-22
11484,967,23904,debit,atm,2024-01-29
11485,804,47344,debit,food,2024-07-26
11486,398,1575,debit,food,2024-10-30
11487,624,10147,debit,food,2024-03-13
11488,718,12256,debit,shopping,2024-11-02
11489,643,30521,debit,atm,2024-10-14
11490,369,28055,debit,shopping,2024-12-05
11491,501,22163,debit,salary,2024-04-26
11492,622,48544,debit,transfer,2024-08-30
11493,370,21899,credit,shopping,2024-08-21
11494,579,21422,debit,salary,2024-07-26
11495,382,34472,debit,shopping,2024-05-26
11496,86,15032,debit,food,2024-11-27
11497,787,46461,debit,transfer,2024-03-21
11498,739,44339,debit,transfer,2024-04-07
11499,460,37915,credit,salary,2024-10-23
11500,950,43064,debit,shopping,2024-08-29
11501,325,41043,debit,shopping,2024-10-16
11502,522,24103,credit,shopping,2024-01-21
11503,489,22601,credit,salary,2024-06-18
11504,929,31192,credit,shopping,2024-04-14
11505,397,15083,credit,transfer,2024-03-07
11506,896,29868,debit,transfer,2024-04-09
11507,355,34704,credit,atm,2024-08-24
11508,947,22388,credit,shopping,2024-09-08
11509,288,46860,debit,shopping,2024-03-23
11510,459,6576,debit,transfer,2024-01-21
11511,624,48937,debit,transfer,2024-07-22
11512,998,32702,debit,food,2024-06-23
11513,536,42184,debit,food,2024-06-04
11514,291,10062,credit,atm,2024-07-09
11515,851,28539,debit,transfer,2024-11-06
11516,838,3500,credit,atm,2024-01-12
11517,168,24540,debit,shopping,2024-10-12
11518,950,46797,debit,shopping,2024-09-24
11519,621,24710,credit,transfer,2024-08-18
11520,428,29675,debit,salary,2024-06-15
11521,702,19828,credit,atm,2024-09-30
11522,490,29167,debit,salary,2024-09-05
11523,355,24403,debit,shopping,2024-10-06
11524,196,45362,credit,atm,2024-05-19
11525,545,42840,debit,shopping,2024-12-03
11526,717,1728,debit,food,2024-05-13
11527,824,39632,debit,transfer,2024-09-20
11528,932,9621,credit,food,2024-02-26
11529,694,38613,credit,atm,2024-10-31
11530,659,42619,debit,food,2024-05-22
11531,939,25480,debit,atm,2024-08-23
11532,780,29023,debit,salary,2024-01-07
11533,11,34158,credit,transfer,2024-08-08
11534,582,28980,debit,salary,2024-02-27
11535,256,19070,debit,shopping,2024-11-04
11536,396,38991,debit,transfer,2024-07-23
11537,731,5030,credit,food,2024-08-11
11538,809,35418,debit,atm,2024-05-19
11539,409,41639,debit,transfer,2024-04-21
11540,362,42997,debit,shopping,2024-01-25
11541,259,29943,debit,salary,2024-05-26
11542,3,49208,debit,shopping,2024-10-24
11543,84,32674,debit,food,2024-09-03
11544,156,39851,debit,atm,2024-03-20
11545,663,9957,debit,atm,2024-01-12
11546,176,23613,credit,food,2024-07-06
11547,707,34998,debit,atm,2024-02-05
11548,938,23693,debit,transfer,2024-05-31
11549,472,22783,credit,transfer,2024-10-15
11550,619,36608,credit,food,2024-05-11
11551,424,18984,debit,food,2024-02-25
11552,134,5407,debit,shopping,2024-04-27
11553,788,13004,debit,atm,2024-09-20
11554,907,39635,debit,salary,2024-07-07
11555,864,17981,credit,food,2024-01-08
11556,380,29278,debit,shopping,2024-05-14
11557,667,13682,credit,food,2024-12-25
11558,277,36012,credit,food,2024-02-04
11559,236,43011,debit,transfer,2024-03-19
11560,752,42519,debit,atm,2024-05-25
11561,882,8125,debit,food,2024-09-23
11562,13,49544,credit,atm,2024-08-09
11563,342,41714,debit,shopping,2024-03-27
11564,35,44044,debit,food,2024-09-11
11565,559,19288,debit,salary,2024-04-07
11566,214,7704,debit,transfer,2024-09-28
11567,412,40007,debit,salary,2024-01-06
11568,405,49079,debit,transfer,2024-08-20
11569,494,27390,debit,food,2024-01-15
11570,658,40696,credit,food,2024-11-24
11571,159,6303,debit,atm,2024-01-29
11572,956,7971,debit,transfer,2024-07-10
11573,637,14762,debit,shopping,2024-08-21
11574,110,36882,credit,salary,2024-03-06
11575,549,11545,debit,shopping,2024-04-06
11576,789,11138,debit,transfer,2024-08-17
11577,526,45940,debit,shopping,2024-08-02
11578,985,45922,debit,transfer,2024-04-29
11579,347,3605,debit,atm,2024-05-20
11580,744,41578,debit,atm,2024-03-11
11581,828,19169,credit,shopping,2024-11-08
11582,636,14518,debit,shopping,2024-06-27
11583,279,16511,debit,transfer,2024-07-31
11584,479,33133,debit,atm,2024-01-28
11585,111,9598,credit,shopping,2024-12-15
11586,636,47600,debit,transfer,2024-05-30
11587,925,21559,credit,transfer,2024-05-04
11588,431,22303,debit,shopping,2024-12-06
11589,542,28130,debit,salary,2024-09-13
11590,115,21160,debit,food,2024-12-17
11591,90,19874,debit,transfer,2024-12-09
11592,212,47017,debit,atm,2024-07-17
11593,550,33478,credit,food,2024-06-11
11594,595,45348,credit,transfer,2024-10-18
11595,539,21030,debit,salary,2024-01-14
11596,729,13593,debit,food,2024-07-02
11597,360,37895,debit,atm,2024-03-02
11598,486,13738,debit,food,2024-04-12
11599,372,5824,debit,shopping,2024-12-08
11600,215,302,debit,transfer,2024-05-21
11601,733,33269,credit,shopping,2024-07-08
11602,15,2127,credit,salary,2024-04-27
11603,955,46823,debit,food,2024-08-04
11604,259,14907,debit,shopping,2024-01-22
11605,778,28526,debit,salary,2024-04-22
11606,463,41949,debit,shopping,2024-04-10
11607,120,278,credit,atm,2024-01-29
11608,976,5917,credit,shopping,2024-03-15
11609,913,34847,debit,transfer,2024-12-15
11610,128,7285,debit,shopping,2024-07-05
11611,723,4084,debit,shopping,2024-12-07
11612,523,22149,debit,shopping,2024-01-15
11613,688,21505,debit,shopping,2024-05-28
11614,645,10336,debit,shopping,2024-04-20
11615,325,21996,debit,food,2024-03-29
11616,320,35851,debit,food,2024-09-03
11617,506,14735,debit,atm,2024-11-28
11618,526,8642,debit,food,2024-03-11
11619,50,37150,debit,salary,2024-04-22
11620,922,44478,debit,transfer,2024-11-12
11621,584,31442,debit,shopping,2024-02-16
11622,69,44890,debit,shopping,2024-10-08
11623,391,8088,credit,shopping,2024-03-09
11624,383,32170,debit,atm,2024-08-30
11625,16,32055,debit,atm,2024-07-01
11626,439,12696,debit,salary,2024-11-20
11627,846,23759,debit,shopping,2024-12-07
11628,869,10516,debit,atm,2024-03-12
11629,568,19271,credit,shopping,2024-06-10
11630,617,32677,debit,food,2024-09-07
11631,132,45403,credit,shopping,2024-07-09
11632,996,22836,credit,salary,2024-05-05
11633,560,45371,credit,salary,2024-06-26
11634,248,4908,debit,atm,2024-08-28
11635,273,38756,debit,shopping,2024-09-29
11636,623,5837,debit,salary,2024-04-30
11637,932,35226,debit,food,2024-03-21
11638,838,29752,debit,atm,2024-11-30
11639,848,5490,credit,food,2024-10-21
11640,349,20700,credit,salary,2024-04-10
11641,484,506,debit,atm,2024-06-07
11642,550,32864,debit,shopping,2024-02-27
11643,357,49317,debit,transfer,2024-01-25
11644,752,33095,debit,shopping,2024-10-01
11645,318,46037,debit,shopping,2024-02-23
11646,633,18668,credit,food,2024-07-17
11647,48,10533,credit,shopping,2024-01-02
11648,10,29477,credit,transfer,2024-11-30
11649,233,23284,debit,atm,2024-01-22
11650,36,48581,debit,atm,2024-06-14
11651,413,9221,credit,transfer,2024-04-26
11652,462,28712,credit,food,2024-09-19
11653,4,22307,credit,transfer,2024-12-26
11654,44,10895,debit,atm,2024-12-08
11655,568,17664,credit,transfer,2024-03-06
11656,554,48703,debit,food,2024-10-15
11657,255,42099,credit,shopping,2024-12-03
11658,740,1201,credit,shopping,2024-04-30
11659,114,34967,debit,atm,2024-12-29
11660,749,613,credit,food,2024-05-14
11661,397,11424,debit,shopping,2024-11-10
11662,174,15591,credit,shopping,2024-08-03
11663,255,13793,debit,shopping,2024-09-23
11664,466,16023,debit,salary,2024-05-19
11665,929,34700,debit,shopping,2024-05-25
11666,277,10972,debit,salary,2024-04-30
11667,464,43158,credit,transfer,2024-09-13
11668,847,7237,debit,atm,2024-10-09
11669,502,11458,credit,atm,2024-09-03
11670,441,5907,credit,salary,2024-03-13
11671,69,48750,debit,food,2024-11-27
11672,509,26603,debit,salary,2024-11-15
11673,326,14959,debit,shopping,2024-02-18
11674,742,48005,debit,food,2024-07-26
11675,67,22334,debit,atm,2024-09-06
11676,304,11179,credit,transfer,2024-06-11
11677,972,31075,credit,transfer,2024-06-17
11678,484,4443,debit,salary,2024-02-04
11679,929,4728,credit,salary,2024-03-20
11680,548,22668,debit,salary,2024-10-30
11681,417,28206,debit,salary,2024-06-18
11682,159,9081,credit,atm,2024-08-27
11683,149,34168,debit,shopping,2024-12-01
11684,27,34815,credit,atm,2024-09-18
11685,987,2342,debit,transfer,2024-12-21
11686,584,48497,debit,transfer,2024-12-16
11687,248,36524,debit,transfer,2024-04-20
11688,101,49559,debit,shopping,2024-04-01
11689,702,34318,debit,shopping,2024-10-17
11690,96,40234,debit,food,2024-09-29
11691,384,2942,debit,shopping,2024-06-23
11692,282,16117,credit,transfer,2024-10-12
11693,322,13936,debit,shopping,2024-08-31
11694,396,14286,debit,shopping,2024-01-09
11695,278,34532,debit,shopping,2024-10-05
11696,529,22857,debit,salary,2024-02-14
11697,263,47288,debit,shopping,2024-03-05
11698,619,31216,credit,salary,2024-05-19
11699,580,36816,debit,transfer,2024-12-02
11700,640,20556,debit,food,2024-06-22
11701,293,3734,debit,atm,2024-06-09
11702,294,49466,debit,food,2024-05-07
11703,608,35940,credit,atm,2024-10-04
11704,395,20956,credit,transfer,2024-01-10
11705,513,2559,debit,salary,2024-12-11
11706,921,36574,debit,shopping,2024-08-04
11707,810,31619,debit,salary,2024-05-18
11708,180,17690,credit,atm,2024-08-22
11709,920,8701,debit,shopping,2024-11-02
11710,693,3569,credit,atm,2024-01-28
11711,235,24891,debit,atm,2024-10-09
11712,952,37715,debit,shopping,2024-09-03
11713,831,448,debit,food,2024-05-29
11714,337,36519,debit,food,2024-06-01
11715,8,2978,debit,atm,2024-10-01
11716,443,11957,debit,transfer,2024-09-19
11717,941,37617,debit,salary,2024-09-05
11718,539,44129,credit,food,2024-05-16
11719,820,20478,credit,shopping,2024-04-27
11720,658,44172,credit,atm,2024-07-16
11721,91,102,debit,salary,2024-11-13
11722,854,25758,debit,salary,2024-11-12
11723,272,23367,debit,atm,2024-06-22
11724,834,45562,credit,salary,2024-09-01
11725,5,14453,debit,transfer,2024-12-07
11726,594,1617,debit,atm,2024-01-09
11727,899,42955,debit,salary,2024-01-22
11728,219,20063,debit,salary,2024-11-04
11729,118,13275,debit,food,2024-10-03
11730,593,30467,debit,salary,2024-09-11
11731,976,17332,debit,salary,2024-03-25
11732,582,37904,debit,food,2024-02-22
11733,115,49457,debit,atm,2024-03-02
11734,263,26568,debit,food,2024-07-04
11735,306,620,debit,shopping,2024-03-01
11736,654,21597,debit,shopping,2024-06-11
11737,422,48573,debit,transfer,2024-12-08
11738,1000,27027,debit,salary,2024-03-22
11739,207,6358,credit,shopping,2024-02-28
11740,623,35002,debit,atm,2024-12-08
11741,303,15554,debit,atm,2024-09-13
11742,112,37706,debit,shopping,2024-06-20
11743,417,21029,credit,food,2024-02-27
11744,555,24277,debit,transfer,2024-07-30
11745,859,885,debit,food,2024-06-30
11746,285,8243,debit,transfer,2024-07-26
11747,640,24192,debit,shopping,2024-10-07
11748,185,47918,debit,food,2024-01-07
11749,741,13735,debit,shopping,2024-12-01
11750,901,11082,credit,transfer,2024-04-27
11751,221,13509,debit,atm,2024-02-04
11752,864,48856,credit,food,2024-04-04
11753,444,18641,debit,shopping,2024-01-01
11754,117,3628,debit,transfer,2024-08-28
11755,70,36427,credit,atm,2024-08-06
11756,898,46988,credit,food,2024-10-19
11757,70,24618,debit,transfer,2024-04-22
11758,622,25046,debit,food,2024-05-12
11759,427,32180,credit,food,2024-01-29
11760,644,35805,credit,salary,2024-05-30
11761,568,24656,credit,shopping,2024-08-10
